PA_ASSESSED_VALUE,PA_LATITUDE,PA_LONGITUDE,Acres,Bathrooms,Bedrooms,Beds Above Grade,Condo Fee,Construction – Wood Frame,Construction – Concrete,Construction – Insulated Concrete,Ensuite,Exposure – North,Exposure – Northwest,Exposure – West,Exposure – Southwest,Exposure – South,Exposure – Southeast,Exposure – East,Exposure – Northeast,Fireplace,Foundation – Concrete,Foundation – Block,Foundation – Brick/Stone/Block,Foundation – Concrete Slab,Foundation – Grade Beam,Foundation – Preserved Wood,Foundation – Other,Full Baths,Half Baths,Has Basement,Has Pool,Heating – Forced Air-1,Heating – Forced Air-2,Heating – Baseboard,Heating – Fan Coil,Heating – Gravity,Heating – Hot Water,Heating – In Floor Heat System,Heating – Other,Is Waterfront,Parking Spaces,Roof – Asphalt Shingles,Roof – Cedar Shakes,Roof – Clay Tile,Roof – Concrete Tiles,Roof – EPDM Membrane,Roof – Fiberglass,Roof – Metal,Roof – Pine Shakes,Roof – Roll Roofing,Roof – Tar & Gravel,Roof – Vinyl Shingles,Roof – Wood Shingles,Roof – Other,Square Footage,Style - 1 and Half Storey,Style - 2 and Half Storey,Style - 2 Storey,Style - 2 Storey Split,Style - 3 Level Split,Style - 3 Storey,Style - 4 Level Split,Style - 5 Level Split,Style - Back Split,Style – Bi-Level,Style – Bungalow,Style - Bungalow Semi,Style - Hillside Bungalow,Style - Raised Bungalow,Style - Single Level Apartment,Type – Condo/Townhouse,Type – Single Family,Year Built,Police_Station,Catholic_School,Public_School,Bus_Stop,Playground,Public_Library,Recreation_Centre,Fire_Station,Price
332500,53.46251331,-113.3841779,0.08,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,3464,2652,1412,1055,973,1757,2158,1399,349000
356000,53.47824613,-113.3790221,0.08,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,5132,755,1465,606,373,1741,3174,3067,348800
347000,53.47397078,-113.3716804,0.08,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,5558,613,975,466,1010,953,2223,4543,338800
328500,53.4704863,-113.3750919,0.09,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,5455,407,1269,415,1160,772,2070,3390,337000
180000,53.62780561,-113.550961,0,4,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4783,2327,1612,1113,1379,4197,3892,4161,710000
381500,53.62565351,-113.5509652,0,3,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4769,2312,1597,1098,1364,4182,3877,4146,699999
584500,53.62191243,-113.553779,0,4,6,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,4179,2312,162,350,616,3257,2952,3471,639000
175000,53.62587366,-113.5509648,0,4,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4755,2299,1583,1084,1350,4168,3864,4133,629900
589500,53.62228815,-113.55574,0.11,4,6,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,4297,2430,281,468,734,3375,3070,3589,609900
170500,53.62592854,-113.5518204,0,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4749,2293,1577,1078,1344,4162,3858,4127,598000
164500,53.62300836,-113.5646638,0.16,4,5,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5668,4259,799,493,566,5114,4810,5329,579900
570500,53.6224038,-113.5633613,0.11,3,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5370,3118,781,475,548,4448,4143,4662,579000
175000,53.62904788,-113.549162,0.17,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4274,2658,1427,1071,1659,3687,3383,3652,575000
523500,53.62577717,-113.5576304,0.1,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5439,3823,1205,899,972,4852,4548,4817,559900
158000,53.62843216,-113.5515035,0,3,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4829,2373,1649,1159,1416,4243,3938,4207,559900
148000,53.62399409,-113.5577965,0,3,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4789,2939,773,670,743,3867,3562,4081,559750
231500,53.62842975,-113.552059,0,3,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4866,2410,1612,1195,1379,4279,3975,4244,555000
139000,53.62485312,-113.5568199,0.09,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4643,2793,626,814,889,3721,3416,3935,549900
177000,53.62372061,-113.5603944,0,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5563,3907,602,297,370,4270,3965,4941,539900
220500,53.62390211,-113.557222,0,3,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4562,2695,545,733,999,3640,3335,3854,534900
287500,53.62408632,-113.5572218,0,3,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4582,2716,566,754,1019,3660,3355,3875,534900
138000,53.62151763,-113.5643017,0.09,3,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5200,2948,610,305,378,4278,3973,4492,534900
491500,53.62649477,-113.5603337,0.1,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5263,3647,903,597,670,4677,4372,4641,529333
241500,53.6311963,-113.5487776,0,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4559,2943,1712,1356,1942,3973,3668,3937,525000
494000,53.62436937,-113.5572215,0,3,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4614,2821,597,785,861,3692,3387,3906,524900
492500,53.6276687,-113.5582399,0.1,3,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5143,3527,1164,858,931,4557,4252,4521,521700
503000,53.62226021,-113.5640261,0.08,3,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5259,3007,670,364,437,4337,4032,4552,519900
173500,53.62739124,-113.5591484,0.16,3,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5105,3489,1061,755,828,4519,4214,4483,519900
148000,53.6290101,-113.5498673,0,3,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4392,2777,1546,1190,1624,3806,3501,3770,519900
139000,53.6235319,-113.5603946,0,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5585,3886,581,276,349,4249,3944,4463,499800
559000,53.61126616,-113.5507078,0.11,3,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1999,3049,2585,1908,621,713,2948,2643,3162,495000
436000,53.62683176,-113.5591177,0.11,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,5171,3555,995,689,762,4585,4280,4549,489900
509000,53.62842914,-113.5585475,0.14,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4892,3276,1274,968,1041,4306,4001,4270,489900
443500,53.62259428,-113.5457289,0.13,3,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2002,3751,1577,1231,363,832,3091,2786,2619,489900
178000,53.6281435,-113.5572384,0.14,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5197,3581,1218,912,985,4610,4306,4575,489000
452500,53.6225689,-113.5467362,0.1,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,3815,1640,1294,426,895,3154,2849,2683,487000
485500,53.61154033,-113.5604147,0.09,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,3271,3199,1583,1656,726,3365,3257,3776,486500
443500,53.62259428,-113.5457289,0.13,3,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2002,3751,1577,1231,363,832,3091,2786,2619,484900
376895.8472,53.6200097,-113.5554131,0,3,5,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005,4278,2463,313,501,766,3356,3051,3570,480000
447000,53.61203086,-113.5485603,0,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2745,2636,1959,316,408,2839,2694,3213,475000
458000,53.63210299,-113.5569602,0,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5418,3802,1681,1375,1448,4832,4527,4796,474900
441000,53.60839542,-113.5483882,0.12,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,2511,2577,2778,1319,653,2605,4085,3790,472500
431000,53.62245079,-113.5584104,0.1,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,4480,2614,277,147,413,3558,3254,3773,464900
463500,53.60942942,-113.5587946,0.1,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,2830,2896,2271,1638,285,2924,3945,4110,459900
449500,53.63069336,-113.5603196,0.12,3,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,5163,3547,1425,1120,1192,4576,4272,4541,459900
415000,53.6123779,-113.5524367,0.11,4,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,3301,2837,2160,873,965,3199,2895,3414,449900
468500,53.6224026,-113.5630303,0.11,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5393,3141,804,498,571,4471,4166,4685,449900
442500,53.60755578,-113.5636742,0.1,4,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,3134,3200,2304,1941,589,3227,3977,4413,449000
390500,53.6116357,-113.5643804,0.09,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2007,3490,3452,1836,1909,945,3584,3510,4029,449000
462500,53.61811107,-113.5500873,0.18,3,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,3595,2311,609,394,278,2673,2368,2888,444900
428000,53.60482974,-113.5536368,0.1,4,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,2480,2545,2746,1287,980,2573,4054,3759,439900
451500,53.60365566,-113.5580965,0.14,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,2868,2934,3135,1676,1369,2962,4442,4147,439000
387000,53.62007893,-113.5417854,0.18,3,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1989,3244,1535,1462,11,575,2297,1992,2511,438000
414000,53.60306462,-113.550201,0.11,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000,2048,2114,2315,902,1127,2142,3622,3327,434900
406000,53.6117341,-113.5485013,0.1,3,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,3283,2819,2141,854,946,3181,2876,3396,432500
407500,53.60511602,-113.5545041,0.1,4,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,2548,2614,2815,1355,1048,2641,4122,3827,429900
401000,53.61228934,-113.5588389,0.11,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,3382,3088,1472,1103,837,3450,3146,3665,429900
415000,53.60796873,-113.5538157,0.1,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,2395,2461,2395,1202,150,2488,3969,3674,429500
449500,53.61762521,-113.5487286,0.13,3,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989,3571,2287,701,371,255,2649,2345,2864,428000
388000,53.62455688,-113.5532731,0.08,3,5,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2005,4406,2036,569,757,1023,3484,3179,3698,424600
390000,53.62609514,-113.5549292,0.08,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4989,2533,977,1059,1132,4402,4098,4367,420000
127000,53.62727545,-113.5545713,0.08,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4910,2454,1370,1065,1137,4323,4019,4287,419900
127000,53.62702385,-113.5545717,0,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4882,2426,1342,1037,1109,4295,3991,4260,419900
405500,53.62363781,-113.5436724,0.1,4,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,3759,1285,1111,71,887,2812,2507,2327,415000
386500,53.60909545,-113.5422476,0.12,4,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,2343,2409,2610,262,268,2437,2649,3168,415000
408500,53.60484833,-113.555009,0.1,4,5,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,2632,2698,2899,1440,1133,2726,4207,3912,409900
381000,53.61348832,-113.5611082,0.09,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,3537,3001,1385,1459,992,3364,3059,3578,389900
394000,53.61395395,-113.5474002,0,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,2838,2862,2185,409,501,2931,2920,3439,379000
348000,53.61159675,-113.5635554,0.07,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,3518,3409,1793,1866,973,3612,3467,3986,374900
337000,53.61485581,-113.5591091,0.08,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,4288,3003,1292,909,833,3366,3061,3580,369800
